r,c,prob,yhat_raw,yhat_clustered
262,1403,0.713336200177551,0,0
1055,2148,0.713336200177551,0,0
686,929,0.729815105485368,0,0
364,807,0.8540379341840119,1,0
373,1543,0.4716880409057244,0,0
819,1821,0.7045602709806073,0,0
697,1461,0.7055446717777563,0,0
1170,2086,0.7274510706103533,0,0
524,1457,0.711990263474641,0,0
628,1926,0.711990263474641,0,0
1400,822,0.7367407108710181,0,0
741,1754,0.7055446717777563,0,0
337,1451,0.711990263474641,0,0
622,1145,0.713336200177551,0,0
1533,802,0.7854751849997674,0,0
474,1458,0.7045602709806073,0,0
484,1371,0.7045602709806073,0,0
662,1644,0.6027197451656674,0,0
703,1659,0.711990263474641,0,0
258,1186,0.7290617249283287,0,0
703,1645,0.713336200177551,0,0
1345,988,0.7274510706103533,0,0
511,493,0.8540379341840119,1,0
659,1772,0.7045602709806073,0,0
939,1189,0.7290617249283287,0,0
244,1385,0.713336200177551,0,0
603,1838,0.4716880409057244,0,0
648,855,0.7531184320683209,0,0
618,1168,0.720428641330266,0,0
531,1311,0.711990263474641,0,0
326,1723,0.713336200177551,0,0
266,1570,0.711990263474641,0,0
524,1844,0.711990263474641,0,0
842,1843,0.7045602709806073,0,0
568,2088,0.713336200177551,0,0
622,1640,0.711990263474641,0,0
1057,2163,0.7290617249283287,0,0
880,1020,0.713336200177551,0,0
1324,893,0.7290617249283287,0,0
832,1620,0.713336200177551,0,0
639,1660,0.711990263474641,0,0
600,1195,0.7274510706103533,0,0
867,1562,0.713336200177551,0,0
422,1975,0.7274510706103533,0,0
545,651,0.8193268561712257,1,0
898,1900,0.7045602709806073,0,0
581,2013,0.713336200177551,0,0
348,2029,0.7290617249283287,0,0
800,962,0.7531184320683209,0,0
1060,1048,0.7290617249283287,0,0
683,1721,0.7045602709806073,0,0
800,1837,0.7055446717777563,0,0
433,913,0.7842399257600282,0,0
734,1690,0.711990263474641,0,0
701,989,0.7290617249283287,0,0
866,1225,0.713336200177551,0,0
735,985,0.7274510706103533,0,0
719,1528,0.711990263474641,0,0
594,1589,0.713336200177551,0,0
598,1917,0.711990263474641,0,0
660,890,0.7290617249283287,0,0
767,1599,0.711990263474641,0,0
208,1522,0.713336200177551,0,0
257,1672,0.713336200177551,0,0
1383,848,0.7290617249283287,0,0
990,2045,0.713336200177551,0,0
234,1581,0.713336200177551,0,0
307,995,0.8540379341840119,1,0
241,1511,0.711990263474641,0,0
940,2072,0.713336200177551,0,0
109,1722,0.7274510706103533,0,0
1294,977,0.729815105485368,0,0
741,1854,0.7045602709806073,0,0
300,1983,0.7274510706103533,0,0
871,1988,0.6027197451656674,0,0
975,2135,0.713336200177551,0,0
690,2237,0.7274510706103533,0,0
850,1928,0.711990263474641,0,0
483,1681,0.3339940902685344,0,0
159,1406,0.7531184320683209,0,0
701,1821,0.3339940902685344,0,0
706,1058,0.713336200177551,0,0
120,1683,0.7531184320683209,0,0
1006,1087,0.7290617249283287,0,0
917,1100,0.713336200177551,0,0
280,1752,0.711990263474641,0,0
733,2136,0.7045602709806073,0,0
350,1793,0.7045602709806073,0,0
1394,916,0.713336200177551,0,0
993,2223,0.713336200177551,0,0
353,1710,0.713336200177551,0,0
599,1921,0.713336200177551,0,0
594,684,0.7855431361780173,1,0
527,1161,0.711990263474641,0,0
498,705,0.8221890694693323,1,0
807,1169,0.713336200177551,0,0
479,706,0.8193268561712257,1,0
571,1246,0.713336200177551,0,0
830,1601,0.711990263474641,0,0
476,852,0.8069369088429615,1,0
